phase	registered_call_order	slot_id	block_id	condition	group_index	planned_position	sample_order_within_cell	prompt_path	prompt_sha256	submission_template_path	attempt_status	actual_artifact	planned_systematic_audit_position
pilot	4	pilot-P00-A-G2	P00	A	2	5	10	pilot/prompt-P00-A.txt	aae9846e9b3cb1ee77d36a39a70705a6e9c20d5f40d097952f09e347286c42e3	pilot/submission-pilot-P00-A-G2.json	not_attempted	none	not_applicable
pilot	5	pilot-P00-B-G2	P00	B	2	1	6	pilot/prompt-P00-B.txt	aae9846e9b3cb1ee77d36a39a70705a6e9c20d5f40d097952f09e347286c42e3	pilot/submission-pilot-P00-B-G2.json	not_attempted	none	not_applicable
pilot	5	pilot-P00-B-G2	P00	B	2	2	7	pilot/prompt-P00-B.txt	aae9846e9b3cb1ee77d36a39a70705a6e9c20d5f40d097952f09e347286c42e3	pilot/submission-pilot-P00-B-G2.json	not_attempted	none	not_applicable
pilot	5	pilot-P00-B-G2	P00	B	2	3	8	pilot/prompt-P00-B.txt	aae9846e9b3cb1ee77d36a39a70705a6e9c20d5f40d097952f09e347286c42e3	pilot/submission-pilot-P00-B-G2.json	not_attempted	none	not_applicable
pilot	5	pilot-P00-B-G2	P00	B	2	4	9	pilot/prompt-P00-B.txt	aae9846e9b3cb1ee77d36a39a70705a6e9c20d5f40d097952f09e347286c42e3	pilot/submission-pilot-P00-B-G2.json	not_attempted	none	not_applicable
pilot	5	pilot-P00-B-G2	P00	B	2	5	10	pilot/prompt-P00-B.txt	aae9846e9b3cb1ee77d36a39a70705a6e9c20d5f40d097952f09e347286c42e3	pilot/submission-pilot-P00-B-G2.json	not_attempted	none	not_applicable
pilot	6	pilot-P00-C-G2	P00	C	2	1	6	pilot/prompt-P00-C.txt	08e6538ff633d38022c5073eb58162c0477256cf8cb84c8f066df1b9fc876f88	pilot/submission-pilot-P00-C-G2.json	not_attempted	none	not_applicable
pilot	6	pilot-P00-C-G2	P00	C	2	2	7	pilot/prompt-P00-C.txt	08e6538ff633d38022c5073eb58162c0477256cf8cb84c8f066df1b9fc876f88	pilot/submission-pilot-P00-C-G2.json	not_attempted	none	not_applicable
pilot	6	pilot-P00-C-G2	P00	C	2	3	8	pilot/prompt-P00-C.txt	08e6538ff633d38022c5073eb58162c0477256cf8cb84c8f066df1b9fc876f88	pilot/submission-pilot-P00-C-G2.json	not_attempted	none	not_applicable
pilot	6	pilot-P00-C-G2	P00	C	2	4	9	pilot/prompt-P00-C.txt	08e6538ff633d38022c5073eb58162c0477256cf8cb84c8f066df1b9fc876f88	pilot/submission-pilot-P00-C-G2.json	not_attempted	none	not_applicable
pilot	6	pilot-P00-C-G2	P00	C	2	5	10	pilot/prompt-P00-C.txt	08e6538ff633d38022c5073eb58162c0477256cf8cb84c8f066df1b9fc876f88	pilot/submission-pilot-P00-C-G2.json	not_attempted	none	not_applicable
